Timestamp,ph,Temp,Cond,DO,Turbidity
2025-03-11 00:23:55,7.165,25.394,221.529,6.652,0.902
2025-03-11 00:24:56,7.165,25.39,221.504,6.653,0.916
2025-03-11 00:25:56,7.165,25.385,221.492,6.651,0.916
2025-03-11 00:26:55,7.165,25.38,221.474,6.656,0.905
2025-03-11 00:27:56,7.165,25.376,221.468,6.655,0.888
2025-03-11 00:28:56,7.165,25.371,221.453,6.653,0.928
2025-03-11 00:29:55,7.165,25.366,221.42,6.657,0.884
2025-03-11 00:30:56,7.165,25.361,221.405,6.653,0.916
2025-03-11 00:31:56,7.165,25.357,221.406,6.655,0.914
2025-03-11 00:32:55,7.165,25.352,221.367,6.657,0.89
2025-03-11 00:33:56,7.165,25.347,221.353,6.656,0.889
2025-03-11 00:34:56,7.166,25.343,221.345,6.657,0.902
2025-03-11 00:35:55,7.166,25.338,221.323,6.659,0.893
2025-03-11 00:36:56,7.166,25.333,221.312,6.659,0.918
2025-03-11 00:37:56,7.166,25.328,221.286,6.658,0.901
2025-03-11 00:38:55,7.166,25.324,221.268,6.659,0.887
2025-03-11 00:39:56,7.166,25.319,221.25,6.663,0.865
2025-03-11 00:40:56,7.166,25.313,221.226,6.662,0.877
2025-03-11 00:41:55,7.166,25.308,221.2,6.661,0.894
2025-03-11 00:42:56,7.166,25.304,221.19,6.665,0.923
2025-03-11 00:43:56,7.166,25.299,221.169,6.665,0.891
2025-03-11 00:44:55,7.166,25.295,221.155,6.664,0.931
2025-03-11 00:45:56,7.166,25.289,221.126,6.663,0.931
2025-03-11 00:46:56,7.166,25.284,221.107,6.663,0.911
2025-03-11 00:47:55,7.166,25.279,221.084,6.666,0.902
2025-03-11 00:48:56,7.166,25.274,221.058,6.668,0.899
2025-03-11 00:49:56,7.166,25.269,221.049,6.668,0.865
2025-03-11 00:50:55,7.166,25.264,221.031,6.668,0.895
2025-03-11 00:51:56,7.164,25.529,221.93,6.66,0.888
2025-03-11 00:52:56,7.164,25.525,221.904,6.661,0.882
2025-03-11 00:53:54,7.164,25.522,221.898,6.661,0.883
2025-03-11 00:54:56,7.164,25.518,221.876,6.66,0.893
2025-03-11 00:55:56,7.164,25.513,221.85,6.659,0.873
2025-03-11 00:56:55,7.164,25.51,221.86,6.658,0.906
2025-03-11 00:57:56,7.164,25.505,221.819,6.656,0.889
2025-03-11 00:58:56,7.164,25.502,221.817,6.658,0.89
2025-03-11 00:59:55,7.164,25.497,221.796,6.658,0.861
2025-03-11 01:00:56,7.166,25.212,220.823,6.67,0.898
2025-03-11 01:01:56,7.167,25.207,220.791,6.672,0.887
2025-03-11 01:02:56,7.167,25.202,220.765,6.672,0.925
2025-03-11 01:03:56,7.166,25.196,220.728,6.672,0.921
2025-03-11 01:04:56,7.166,25.191,220.723,6.672,0.907
2025-03-11 01:05:56,7.166,25.185,220.685,6.672,0.917
2025-03-11 01:06:56,7.166,25.18,220.671,6.672,0.934
2025-03-11 01:07:56,7.166,25.175,220.653,6.672,0.928
2025-03-11 01:08:56,7.166,25.169,220.615,6.671,0.921
2025-03-11 01:09:56,7.167,25.163,220.613,6.672,0.901
2025-03-11 01:10:56,7.167,25.158,220.575,6.671,0.938
2025-03-11 01:11:56,7.167,25.153,220.566,6.672,0.899
2025-03-11 01:12:56,7.167,25.147,220.525,6.672,0.938
2025-03-11 01:13:56,7.167,25.141,220.5,6.671,0.956
2025-03-11 01:14:56,7.167,25.136,220.48,6.671,0.938
2025-03-11 01:15:56,7.167,25.13,220.463,6.672,0.933
2025-03-11 01:16:56,7.166,25.125,220.442,6.671,0.897
2025-03-11 01:17:56,7.167,25.119,220.411,6.671,0.92
2025-03-11 01:18:56,7.166,25.113,220.384,6.669,0.928
2025-03-11 01:19:55,7.167,25.108,220.366,6.671,0.91
2025-03-11 01:20:56,7.167,25.102,220.337,6.67,0.932
2025-03-11 01:21:56,7.167,25.096,220.315,6.67,0.924
2025-03-11 01:22:55,7.166,25.091,220.285,6.668,0.935
2025-03-11 01:23:56,7.167,25.085,220.26,6.669,0.918
2025-03-11 01:24:56,7.167,25.08,220.24,6.669,0.898
2025-03-11 01:25:55,7.166,25.074,220.206,6.668,0.929
2025-03-11 01:26:56,7.166,25.069,220.192,6.668,0.903
2025-03-11 01:27:56,7.166,25.062,220.156,6.667,0.915
2025-03-11 01:28:55,7.167,25.057,220.15,6.668,0.922
2025-03-11 01:29:56,7.166,25.052,220.118,6.667,0.917
2025-03-11 01:30:56,7.166,25.046,220.099,6.666,0.934
2025-03-11 01:31:55,7.166,25.039,220.06,6.668,0.9
2025-03-11 01:32:56,7.166,25.034,220.033,6.667,0.902
2025-03-11 01:33:56,7.166,25.028,220.017,6.665,0.881
2025-03-11 01:34:55,7.166,25.022,219.981,6.665,0.922
2025-03-11 01:35:56,7.166,25.017,219.972,6.664,0.933
2025-03-11 01:36:56,7.166,25.011,219.93,6.665,0.888
2025-03-11 01:37:55,7.166,25.005,219.91,6.664,0.894
2025-03-11 01:38:56,7.166,24.999,219.889,6.663,0.892
2025-03-11 01:39:56,7.166,24.993,219.856,6.663,0.922
2025-03-11 01:40:55,7.166,24.988,219.832,6.663,0.893
2025-03-11 01:41:56,7.166,24.982,219.815,6.663,0.921
2025-03-11 01:42:56,7.166,24.976,219.776,6.663,0.93
2025-03-11 01:43:55,7.166,24.97,219.754,6.661,0.933
2025-03-11 01:44:56,7.166,24.964,219.717,6.661,0.921
2025-03-11 01:45:56,7.166,24.958,219.707,6.661,0.901
2025-03-11 01:46:55,7.166,24.952,219.682,6.661,0.927
2025-03-11 01:47:56,7.166,24.946,219.655,6.66,0.916
2025-03-11 01:48:56,7.166,24.94,219.616,6.659,0.919
2025-03-11 01:49:55,7.166,24.935,219.609,6.66,0.939
2025-03-11 01:50:55,7.166,24.928,219.569,6.658,0.914
2025-03-11 01:51:56,7.166,25.259,220.998,6.666,0.882
2025-03-11 01:52:56,7.166,25.254,220.983,6.67,0.887
2025-03-11 01:53:56,7.166,25.249,220.956,6.668,0.86
2025-03-11 01:54:56,7.166,25.243,220.948,6.67,0.884
2025-03-11 01:55:56,7.166,25.238,220.924,6.669,0.867
2025-03-11 01:56:55,7.166,25.233,220.901,6.67,0.901
2025-03-11 01:57:56,7.166,25.228,220.876,6.672,0.9
2025-03-11 01:58:56,7.166,25.223,220.855,6.671,0.908
2025-03-11 01:59:55,7.166,25.218,220.836,6.671,0.862
2025-03-11 02:00:56,7.166,24.868,219.319,6.654,0.902
2025-03-11 02:01:56,7.166,24.862,219.301,6.656,0.944
2025-03-11 02:02:55,7.166,24.856,219.267,6.654,0.906
2025-03-11 02:03:56,7.166,24.85,219.243,6.654,0.908
2025-03-11 02:04:56,7.166,24.843,219.225,6.653,0.897
2025-03-11 02:05:56,7.166,24.837,219.186,6.653,0.917
2025-03-11 02:06:56,7.166,24.831,219.168,6.653,0.942
2025-03-11 02:07:56,7.166,24.825,219.145,6.652,0.945
2025-03-11 02:08:56,7.166,24.818,219.112,6.654,0.904
2025-03-11 02:09:56,7.166,24.812,219.102,6.654,0.912
2025-03-11 02:10:56,7.166,24.806,219.064,6.653,0.933
2025-03-11 02:11:55,7.167,24.8,219.044,6.653,0.911
2025-03-11 02:12:56,7.167,24.794,219.002,6.653,0.886
2025-03-11 02:13:56,7.166,24.788,218.992,6.653,0.908
2025-03-11 02:14:55,7.166,24.781,218.955,6.652,0.912
2025-03-11 02:15:56,7.166,24.775,218.925,6.652,0.947
2025-03-11 02:16:56,7.166,24.768,218.912,6.654,0.911
2025-03-11 02:17:55,7.167,24.762,218.872,6.653,0.925
2025-03-11 02:18:56,7.166,24.756,218.857,6.653,0.952
2025-03-11 02:19:56,7.167,24.75,218.824,6.653,0.894
2025-03-11 02:20:55,7.166,24.743,218.805,6.653,0.906
2025-03-11 02:21:56,7.167,24.737,218.771,6.654,0.907
2025-03-11 02:22:56,7.167,24.731,218.737,6.653,0.909
2025-03-11 02:23:55,7.167,24.725,218.73,6.654,0.929
2025-03-11 02:24:56,7.167,24.718,218.688,6.653,0.902
2025-03-11 02:25:56,7.167,24.712,218.659,6.654,0.943
2025-03-11 02:26:55,7.167,24.705,218.633,6.655,0.953
2025-03-11 02:27:56,7.167,24.699,218.618,6.654,0.892
2025-03-11 02:28:56,7.167,24.693,218.584,6.656,0.941
2025-03-11 02:29:55,7.167,24.687,218.55,6.655,0.915
2025-03-11 02:30:56,7.167,24.681,218.528,6.655,0.926
2025-03-11 02:31:56,7.167,24.674,218.494,6.656,0.904
2025-03-11 02:32:55,7.167,24.667,218.471,6.656,0.931
2025-03-11 02:33:56,7.167,24.661,218.447,6.657,0.933
2025-03-11 02:34:56,7.167,24.654,218.416,6.657,0.918
2025-03-11 02:35:55,7.167,24.648,218.394,6.657,0.919
2025-03-11 02:36:56,7.167,24.642,218.358,6.657,0.912
2025-03-11 02:37:56,7.167,24.635,218.331,6.658,0.935
2025-03-11 02:38:55,7.168,24.628,218.306,6.658,0.933
2025-03-11 02:39:56,7.168,24.622,218.269,6.658,0.931
2025-03-11 02:40:56,7.168,24.615,218.249,6.659,0.929
2025-03-11 02:41:55,7.168,24.609,218.223,6.659,0.924
2025-03-11 02:42:56,7.168,24.602,218.194,6.659,0.947
2025-03-11 02:43:56,7.168,24.596,218.155,6.659,0.922
2025-03-11 02:44:56,7.168,24.59,218.144,6.661,0.926
2025-03-11 02:45:56,7.168,24.583,218.119,6.661,0.915
2025-03-11 02:46:56,7.168,24.576,218.077,6.66,0.954
2025-03-11 02:47:56,7.168,24.57,218.065,6.662,0.929
2025-03-11 02:48:56,7.168,24.563,218.029,6.662,0.92
2025-03-11 02:49:56,7.168,24.556,217.998,6.663,0.952
2025-03-11 02:50:56,7.168,24.55,217.971,6.664,0.893
2025-03-11 02:51:56,7.166,24.923,219.55,6.657,0.921
2025-03-11 02:52:56,7.166,24.916,219.51,6.656,0.931
2025-03-11 02:53:55,7.166,24.91,219.484,6.657,0.924
2025-03-11 02:54:56,7.166,24.905,219.47,6.657,0.909
2025-03-11 02:55:56,7.166,24.898,219.44,6.657,0.904
2025-03-11 02:56:55,7.166,24.893,219.429,6.655,0.897
2025-03-11 02:57:56,7.166,24.886,219.398,6.656,0.89
2025-03-11 02:58:56,7.166,24.88,219.375,6.655,0.888
2025-03-11 02:59:55,7.166,24.874,219.339,6.654,0.936
2025-03-11 03:00:56,7.169,24.484,217.7,6.666,0.916
2025-03-11 03:01:56,7.168,24.478,217.675,6.667,0.917
2025-03-11 03:02:56,7.168,24.471,217.637,6.667,0.91
2025-03-11 03:03:56,7.169,24.465,217.615,6.666,0.897
2025-03-11 03:04:56,7.169,24.458,217.588,6.668,0.969
2025-03-11 03:05:56,7.169,24.451,217.565,6.668,0.92
2025-03-11 03:06:56,7.169,24.445,217.539,6.667,0.885
2025-03-11 03:07:56,7.169,24.439,217.505,6.667,0.929
2025-03-11 03:08:56,7.168,24.432,217.483,6.667,0.928
2025-03-11 03:09:56,7.169,24.426,217.461,6.667,0.93
2025-03-11 03:10:56,7.169,24.419,217.43,6.668,0.972
2025-03-11 03:11:56,7.169,24.412,217.412,6.669,0.918
2025-03-11 03:12:56,7.169,24.406,217.372,6.671,0.942
2025-03-11 03:13:56,7.169,24.399,217.35,6.669,0.902
2025-03-11 03:14:56,7.169,24.392,217.32,6.668,0.913
2025-03-11 03:15:56,7.169,24.386,217.296,6.671,0.937
2025-03-11 03:16:56,7.169,24.379,217.267,6.668,0.916
2025-03-11 03:17:56,7.169,24.372,217.241,6.67,0.943
2025-03-11 03:18:56,7.169,24.365,217.202,6.67,0.899
2025-03-11 03:19:56,7.169,24.359,217.189,6.671,0.912
2025-03-11 03:20:56,7.169,24.353,217.154,6.669,0.89
2025-03-11 03:21:56,7.169,24.346,217.125,6.671,0.924
2025-03-11 03:22:56,7.169,24.339,217.095,6.671,0.938
2025-03-11 03:23:56,7.169,24.332,217.072,6.671,0.904
2025-03-11 03:24:56,7.169,24.326,217.029,6.672,0.927
2025-03-11 03:25:56,7.169,24.319,217.012,6.67,0.921
2025-03-11 03:26:56,7.169,24.313,216.986,6.669,0.917
2025-03-11 03:27:56,7.169,24.306,216.967,6.671,0.973
2025-03-11 03:28:56,7.169,24.299,216.934,6.672,0.912
2025-03-11 03:29:55,7.169,24.292,216.906,6.672,0.908
2025-03-11 03:30:56,7.169,24.286,216.875,6.671,0.9
2025-03-11 03:31:56,7.169,24.28,216.848,6.67,0.906
2025-03-11 03:32:56,7.169,24.272,216.81,6.673,0.927
2025-03-11 03:33:56,7.169,24.266,216.796,6.672,0.911
2025-03-11 03:34:56,7.169,24.259,216.76,6.671,0.933
2025-03-11 03:35:56,7.169,24.253,216.744,6.671,0.91
2025-03-11 03:36:56,7.169,24.246,216.714,6.671,0.93
2025-03-11 03:37:56,7.169,24.24,216.686,6.672,0.935
2025-03-11 03:38:56,7.169,24.233,216.655,6.673,0.932
2025-03-11 03:39:56,7.169,24.226,216.617,6.673,0.928
2025-03-11 03:40:56,7.169,24.219,216.603,6.674,0.906
2025-03-11 03:41:56,7.17,24.212,216.57,6.673,0.949
2025-03-11 03:42:56,7.169,24.206,216.552,6.673,0.924
2025-03-11 03:43:56,7.169,24.199,216.519,6.672,0.948
2025-03-11 03:44:56,7.169,24.192,216.493,6.671,0.933
2025-03-11 03:45:56,7.169,24.186,216.462,6.672,0.93
2025-03-11 03:46:56,7.169,24.179,216.444,6.672,0.925
2025-03-11 03:47:56,7.169,24.172,216.42,6.673,0.953
2025-03-11 03:48:56,7.17,24.166,216.384,6.673,0.927
2025-03-11 03:49:56,7.169,24.158,216.358,6.674,0.939
2025-03-11 03:50:56,7.17,24.152,216.33,6.673,0.954
2025-03-11 03:51:56,7.168,24.544,217.952,6.662,0.909
2025-03-11 03:52:56,7.168,24.537,217.919,6.664,0.886
2025-03-11 03:53:56,7.168,24.53,217.902,6.663,0.918
2025-03-11 03:54:56,7.168,24.524,217.859,6.665,0.938
2025-03-11 03:55:56,7.168,24.517,217.846,6.666,0.905
2025-03-11 03:56:56,7.168,24.511,217.805,6.666,0.905
2025-03-11 03:57:56,7.168,24.504,217.78,6.665,0.932
2025-03-11 03:58:56,7.168,24.497,217.75,6.667,0.925
2025-03-11 03:59:56,7.168,24.491,217.719,6.666,0.932
2025-03-11 04:00:56,7.169,24.086,216.054,6.674,0.943
2025-03-11 04:01:56,7.17,24.079,216.021,6.672,0.931
2025-03-11 04:02:56,7.169,24.071,215.993,6.674,0.905
2025-03-11 04:03:56,7.17,24.064,215.954,6.672,0.912
2025-03-11 04:04:56,7.17,24.058,215.927,6.674,0.892
2025-03-11 04:05:56,7.169,24.051,215.903,6.674,0.939
2025-03-11 04:06:56,7.169,24.044,215.872,6.673,0.944
2025-03-11 04:07:56,7.17,24.038,215.848,6.674,0.943
2025-03-11 04:08:56,7.169,24.032,215.822,6.674,0.925
2025-03-11 04:09:56,7.17,24.025,215.79,6.675,0.951
2025-03-11 04:10:56,7.17,24.017,215.758,6.674,0.923
2025-03-11 04:11:56,7.17,24.01,215.732,6.675,0.975
2025-03-11 04:12:56,7.17,24.004,215.712,6.675,0.943
2025-03-11 04:13:56,7.17,23.998,215.692,6.673,0.933
2025-03-11 04:14:55,7.17,23.991,215.664,6.674,0.921
2025-03-11 04:15:56,7.17,23.985,215.64,6.673,0.919
2025-03-11 04:16:56,7.17,23.977,215.6,6.674,0.93
2025-03-11 04:17:56,7.17,23.97,215.577,6.674,0.909
2025-03-11 04:18:56,7.17,23.964,215.539,6.673,0.934
2025-03-11 04:19:56,7.17,23.957,215.516,6.674,0.955
2025-03-11 04:20:56,7.17,23.951,215.485,6.673,0.939
2025-03-11 04:21:56,7.17,23.943,215.448,6.675,0.947
2025-03-11 04:22:56,7.17,23.938,215.432,6.675,0.947
2025-03-11 04:23:56,7.17,23.931,215.401,6.674,0.966
2025-03-11 04:24:56,7.17,23.924,215.382,6.675,0.94
2025-03-11 04:25:56,7.17,23.917,215.348,6.675,0.934
2025-03-11 04:26:56,7.17,23.91,215.312,6.675,0.91
2025-03-11 04:27:56,7.17,23.904,215.297,6.676,0.978
2025-03-11 04:28:56,7.17,23.897,215.263,6.676,0.914
2025-03-11 04:29:55,7.17,23.891,215.22,6.676,0.931
2025-03-11 04:30:56,7.17,23.884,215.218,6.676,0.907
2025-03-11 04:31:56,7.17,23.877,215.177,6.677,0.935
2025-03-11 04:32:56,7.17,23.871,215.157,6.676,0.941
2025-03-11 04:33:56,7.17,23.864,215.137,6.677,0.955
2025-03-11 04:34:56,7.17,23.858,215.108,6.677,0.957
2025-03-11 04:35:56,7.17,23.851,215.067,6.677,0.94
2025-03-11 04:36:56,7.17,23.845,215.052,6.676,0.954
2025-03-11 04:37:56,7.17,23.838,215.028,6.677,0.95
2025-03-11 04:38:56,7.17,23.83,214.987,6.677,0.943
2025-03-11 04:39:56,7.17,23.824,214.952,6.678,0.951
2025-03-11 04:40:56,7.17,23.818,214.933,6.676,0.943
2025-03-11 04:41:56,7.171,23.812,214.903,6.678,0.908
2025-03-11 04:42:56,7.17,23.804,214.872,6.679,0.969
2025-03-11 04:43:56,7.171,23.798,214.854,6.678,0.966
2025-03-11 04:44:56,7.17,23.792,214.826,6.678,0.98
2025-03-11 04:45:56,7.171,23.785,214.799,6.678,0.937
2025-03-11 04:46:56,7.17,23.778,214.772,6.679,0.948
2025-03-11 04:47:56,7.17,23.772,214.754,6.678,0.915
2025-03-11 04:48:56,7.171,23.765,214.72,6.678,0.957
2025-03-11 04:49:56,7.171,23.759,214.692,6.678,0.935
2025-03-11 04:50:56,7.171,23.752,214.663,6.678,0.978
2025-03-11 04:51:56,7.169,24.146,216.305,6.671,0.915
2025-03-11 04:52:56,7.169,24.138,216.263,6.673,0.953
2025-03-11 04:53:56,7.169,24.131,216.227,6.673,0.939
2025-03-11 04:54:56,7.169,24.125,216.217,6.674,0.911
2025-03-11 04:55:56,7.17,24.119,216.178,6.674,0.919
2025-03-11 04:56:56,7.169,24.112,216.161,6.675,0.905
2025-03-11 04:57:56,7.169,24.105,216.117,6.673,0.907
2025-03-11 04:58:56,7.17,24.099,216.098,6.674,0.908
2025-03-11 04:59:55,7.17,24.092,216.083,6.672,0.943
2025-03-11 05:00:56,7.171,23.686,214.388,6.679,0.926
2025-03-11 05:01:56,7.171,23.68,214.38,6.68,0.909
2025-03-11 05:02:56,7.171,23.674,214.346,6.68,0.917
2025-03-11 05:03:56,7.171,23.666,214.303,6.68,0.954
2025-03-11 05:04:55,7.171,23.66,214.275,6.679,0.981
2025-03-11 05:05:55,7.171,23.654,214.261,6.679,0.937
2025-03-11 05:06:56,7.171,23.648,214.239,6.68,0.903
2025-03-11 05:07:55,7.171,23.642,214.211,6.681,0.921
2025-03-11 05:08:56,7.171,23.635,214.18,6.682,0.941
2025-03-11 05:09:56,7.171,23.628,214.139,6.68,0.93
2025-03-11 05:10:55,7.171,23.622,214.146,6.68,0.938
2025-03-11 05:11:56,7.171,23.615,214.104,6.68,0.926
2025-03-11 05:12:56,7.171,23.608,214.069,6.679,0.947
2025-03-11 05:13:55,7.171,23.602,214.037,6.68,0.927
2025-03-11 05:14:56,7.171,23.595,214.008,6.682,0.931
2025-03-11 05:15:56,7.171,23.59,213.999,6.678,0.938
2025-03-11 05:16:55,7.171,23.583,213.957,6.68,0.922
2025-03-11 05:17:56,7.171,23.577,213.945,6.681,0.931
2025-03-11 05:18:56,7.171,23.57,213.914,6.68,0.905
2025-03-11 05:19:55,7.172,23.564,213.892,6.679,0.92
2025-03-11 05:20:56,7.171,23.556,213.853,6.68,0.906
2025-03-11 05:21:56,7.172,23.55,213.828,6.68,0.926
2025-03-11 05:22:55,7.172,23.544,213.812,6.681,0.919
2025-03-11 05:23:56,7.172,23.538,213.786,6.68,0.929
2025-03-11 05:24:56,7.172,23.531,213.758,6.681,0.906
2025-03-11 05:25:55,7.172,23.525,213.729,6.681,0.919
2025-03-11 05:26:56,7.172,23.518,213.708,6.681,0.922
2025-03-11 05:27:56,7.172,23.512,213.67,6.681,0.923
2025-03-11 05:28:56,7.172,23.506,213.65,6.682,0.958
2025-03-11 05:29:56,7.172,23.498,213.615,6.681,0.957
2025-03-11 05:30:56,7.172,23.492,213.586,6.683,0.933
2025-03-11 05:31:56,7.172,23.485,213.555,6.682,0.938
2025-03-11 05:32:56,7.172,23.48,213.549,6.682,0.939
2025-03-11 05:33:56,7.172,23.473,213.52,6.682,0.945
2025-03-11 05:34:56,7.172,23.467,213.494,6.681,0.917
2025-03-11 05:35:56,7.172,23.461,213.464,6.681,0.958
2025-03-11 05:36:56,7.172,23.454,213.434,6.681,0.917
2025-03-11 05:37:56,7.172,23.448,213.417,6.682,0.949
2025-03-11 05:38:56,7.172,23.441,213.369,6.682,0.954
2025-03-11 05:39:56,7.172,23.435,213.357,6.682,0.912
2025-03-11 05:40:56,7.172,23.429,213.332,6.681,0.948
2025-03-11 05:41:56,7.172,23.423,213.298,6.681,0.904
2025-03-11 05:42:56,7.172,23.415,213.263,6.681,0.944
2025-03-11 05:43:56,7.172,23.409,213.247,6.683,0.916
2025-03-11 05:44:56,7.172,23.402,213.227,6.682,0.963
2025-03-11 05:45:56,7.172,23.397,213.193,6.681,0.938
2025-03-11 05:46:56,7.172,23.39,213.159,6.683,0.949
2025-03-11 05:47:56,7.172,23.385,213.154,6.68,0.932
2025-03-11 05:48:56,7.172,23.378,213.121,6.682,0.943
2025-03-11 05:49:56,7.172,23.371,213.088,6.682,0.911
2025-03-11 05:50:56,7.172,23.366,213.073,6.682,0.96
2025-03-11 05:51:56,7.171,23.745,214.624,6.678,0.949
2025-03-11 05:52:56,7.171,23.739,214.615,6.678,0.944
2025-03-11 05:53:56,7.171,23.732,214.584,6.679,0.927
2025-03-11 05:54:56,7.171,23.725,214.545,6.68,0.968
2025-03-11 05:55:56,7.171,23.719,214.518,6.68,0.951
2025-03-11 05:56:56,7.171,23.712,214.504,6.68,0.918
2025-03-11 05:57:56,7.171,23.706,214.469,6.679,0.943
2025-03-11 05:58:56,7.171,23.699,214.446,6.679,0.919
2025-03-11 05:59:56,7.171,23.693,214.434,6.678,0.934
2025-03-11 06:00:56,7.173,23.302,212.816,6.681,0.949
2025-03-11 06:01:55,7.172,23.295,212.779,6.682,0.967
2025-03-11 06:02:56,7.173,23.29,212.759,6.683,0.971
2025-03-11 06:03:56,7.173,23.283,212.731,6.682,0.955
2025-03-11 06:04:55,7.172,23.278,212.715,6.681,0.929
2025-03-11 06:05:56,7.173,23.271,212.688,6.682,0.961
2025-03-11 06:06:56,7.173,23.264,212.65,6.682,0.955
2025-03-11 06:07:55,7.172,23.258,212.633,6.683,0.907
2025-03-11 06:08:56,7.173,23.253,212.608,6.682,0.974
2025-03-11 06:09:56,7.173,23.246,212.582,6.683,0.969
2025-03-11 06:10:55,7.173,23.24,212.563,6.682,0.968
2025-03-11 06:11:56,7.172,23.233,212.531,6.682,0.978
2025-03-11 06:12:56,7.173,23.227,212.512,6.68,0.931
2025-03-11 06:13:55,7.173,23.22,212.459,6.683,0.962
2025-03-11 06:14:56,7.173,23.214,212.455,6.682,0.95
2025-03-11 06:15:56,7.173,23.208,212.431,6.683,0.969
2025-03-11 06:16:55,7.173,23.202,212.391,6.683,0.928
2025-03-11 06:17:56,7.173,23.195,212.388,6.682,0.947
2025-03-11 06:18:56,7.173,23.188,212.34,6.682,0.967
2025-03-11 06:19:55,7.173,23.183,212.315,6.682,0.935
2025-03-11 06:20:56,7.173,23.176,212.296,6.682,0.945
2025-03-11 06:21:56,7.173,23.17,212.275,6.682,0.927
2025-03-11 06:22:55,7.173,23.164,212.246,6.682,0.976
2025-03-11 06:23:56,7.173,23.158,212.217,6.684,0.957
2025-03-11 06:24:56,7.173,23.15,212.185,6.684,0.961
2025-03-11 06:25:56,7.173,23.145,212.163,6.682,0.942
2025-03-11 06:26:56,7.173,23.139,212.149,6.681,0.967
2025-03-11 06:27:56,7.173,23.132,212.115,6.683,0.964
2025-03-11 06:28:56,7.173,23.126,212.089,6.682,0.937
2025-03-11 06:29:56,7.173,23.12,212.057,6.684,0.94
2025-03-11 06:30:56,7.173,23.113,212.037,6.683,0.959
2025-03-11 06:31:56,7.173,23.106,212.003,6.683,0.978
2025-03-11 06:32:56,7.173,23.101,211.989,6.681,0.932
2025-03-11 06:33:56,7.173,23.094,211.969,6.684,0.92
2025-03-11 06:34:56,7.173,23.088,211.927,6.683,0.965
2025-03-11 06:35:56,7.173,23.082,211.9,6.682,0.932
2025-03-11 06:36:56,7.173,23.076,211.873,6.683,0.968
2025-03-11 06:37:56,7.173,23.069,211.853,6.684,0.991
2025-03-11 06:38:56,7.173,23.064,211.831,6.683,0.959
2025-03-11 06:39:56,7.173,23.057,211.795,6.683,0.92
2025-03-11 06:40:56,7.173,23.051,211.774,6.682,0.948
2025-03-11 06:41:56,7.173,23.044,211.745,6.683,0.942
2025-03-11 06:42:56,7.173,23.038,211.729,6.684,0.995
2025-03-11 06:43:56,7.173,23.033,211.696,6.682,0.975
2025-03-11 06:44:56,7.174,23.026,211.685,6.68,0.938
2025-03-11 06:45:56,7.173,23.02,211.657,6.68,0.961
2025-03-11 06:46:56,7.173,23.014,211.633,6.682,0.937
2025-03-11 06:47:56,7.173,23.008,211.605,6.684,0.975
2025-03-11 06:48:55,7.173,23.002,211.578,6.681,0.914
2025-03-11 06:49:56,7.173,22.996,211.54,6.682,0.929
2025-03-11 06:50:56,7.173,22.99,211.534,6.684,0.944
2025-03-11 06:51:56,7.172,23.359,213.047,6.682,0.939
2025-03-11 06:52:56,7.172,23.353,213.024,6.681,0.955
2025-03-11 06:53:56,7.172,23.347,212.991,6.683,0.963
2025-03-11 06:54:56,7.172,23.34,212.973,6.683,0.936
2025-03-11 06:55:56,7.172,23.334,212.941,6.682,0.945
2025-03-11 06:56:56,7.172,23.327,212.92,6.682,0.937
2025-03-11 06:57:56,7.172,23.32,212.883,6.681,0.919
2025-03-11 06:58:55,7.172,23.315,212.873,6.681,0.97
2025-03-11 06:59:56,7.172,23.309,212.835,6.682,0.953
2025-03-11 07:00:55,7.174,22.928,211.275,6.686,0.932
2025-03-11 07:01:56,7.174,22.922,211.233,6.684,1.002
2025-03-11 07:02:56,7.174,22.915,211.218,6.684,0.947
2025-03-11 07:03:55,7.173,22.909,211.186,6.685,0.941
2025-03-11 07:04:56,7.174,22.904,211.158,6.685,0.973
2025-03-11 07:05:56,7.174,22.898,211.15,6.684,0.952
2025-03-11 07:06:55,7.174,22.892,211.122,6.684,0.943
2025-03-11 07:07:56,7.174,22.886,211.093,6.683,0.937
2025-03-11 07:08:56,7.174,22.879,211.066,6.684,0.966
2025-03-11 07:09:55,7.174,22.873,211.048,6.687,0.968
2025-03-11 07:10:56,7.174,22.867,211.023,6.686,0.938
2025-03-11 07:11:56,7.174,22.861,211.009,6.687,0.975
2025-03-11 07:12:55,7.174,22.855,210.966,6.685,0.961
2025-03-11 07:13:56,7.174,22.849,210.932,6.686,0.959
2025-03-11 07:14:56,7.174,22.843,210.922,6.685,0.92
2025-03-11 07:15:55,7.174,22.837,210.895,6.686,0.95
2025-03-11 07:16:56,7.174,22.831,210.873,6.685,0.921
2025-03-11 07:17:56,7.174,22.823,210.833,6.685,0.903
2025-03-11 07:18:55,7.174,22.818,210.815,6.685,0.94
2025-03-11 07:19:56,7.174,22.812,210.799,6.686,0.957
2025-03-11 07:20:56,7.174,22.806,210.775,6.686,0.972
2025-03-11 07:21:55,7.174,22.8,210.739,6.686,0.926
2025-03-11 07:22:56,7.174,22.794,210.721,6.686,0.936
2025-03-11 07:23:56,7.174,22.787,210.677,6.684,0.928
2025-03-11 07:24:55,7.174,22.781,210.65,6.685,0.927
2025-03-11 07:25:56,7.174,22.776,210.653,6.687,0.945
